,Unnamed: 0,dyn,ip_x,REG_RDI,REG_RSI,REG_RBP,REG_RSP,REG_RDX,REG_RCX,REG_RAX,REG_RFLAGS,REG_RIP,memread_addr_1,read_size_1,mem_val_1,displacement_1,base_reg_1,index_reg_1,scale_1,memwrite_addr,read_size,mem_val,displacement,base_reg,index_reg,scale, prop_his,num,ip_y,reg,left,right,result
1089,1089,325361,4204098,409018,0.0,140731406239840,140731406239648,162,25211190.0,1.8446744073709552e+19,514,4204098,140731406239760,4,162,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2061456,4204098,4,325361,325361,3
1090,1090,326532,4204022,15796934,0.0,140731406239840,140731406239648,167,25211922.0,0.0,663,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,971998,4204022,9,326532,326532,2
1091,1091,326694,4204119,15895034,10989.0,140731406239840,140731406239648,37,25211190.0,4.0,534,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1449856,4204119,10,326694,326694,3
1092,1092,327357,4204265,25215603,37.0,140731406239840,140731406239648,103537,360000.0,37.0,518,4204265,0,0,0,0,0,0,0,25215603,1,36,0,3,0,1,1120,2061794,4204265,4,327353,327357,4
1093,1093,327457,4204074,0,0.0,140731406239840,140731406239648,165,25211190.0,1.8446744073709552e+19,659,4204074,25211025,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1449981,4204074,10,327457,327457,4
1094,1094,327594,4204078,0,3.0,140731406239840,140731406239648,153,25211190.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,42978,4204078,3,327594,327594,3
1095,1095,327802,4204090,1223,99.0,140731406239840,140731406239648,37,25211190.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,43009,4204090,3,327802,327802,3
1096,1096,328064,4204110,55425,2340.0,140731406239840,140731406239648,65,25211190.0,1.8446744073709552e+19,534,4204110,0,0,0,0,0,0,0,140731406239700,4,53085,4294967156,5,0,1,67108872,43047,4204110,3,328064,328064,4
1097,1097,328110,4204032,62121,6696.0,140731406239840,140731406239648,25211514,25211513.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211513,4294967200,5,0,1,24,508639,4204032,8,328110,328110,2
1098,1098,328951,4204060,762878,38.0,140731406239840,140731406239648,25212637,25212636.0,0.0,518,4204060,25212636,1,0,0,9,0,1,0,0,0,0,0,0,0,2176,972352,4204060,9,328949,328951,2
1099,1099,329224,4204119,1145216,117810.0,140731406239840,140731406239648,35,25211190.0,4294967295.0,530,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1450253,4204119,10,329224,329224,4
1100,1100,329246,4204078,99,36.0,140731406239840,140731406239648,37,25211190.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2062115,4204078,4,329242,329246,3
1101,1101,329273,4204049,1277084,37.0,140731406239840,140731406239648,25212645,25212645.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,508807,4204049,8,329273,329273,2
1102,1102,329505,4204142,1669562,3663.0,140731406239840,140731406239648,19,25211591.0,19.0,514,4204142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,972431,4204142,9,329504,329505,2
1103,1103,329910,4204078,99,20.0,140731406239840,140731406239648,34,25211190.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2062229,4204078,4,329906,329910,4
1104,1104,330892,4204056,6677894,36.0,140731406239840,140731406239648,25212692,25212691.0,0.0,518,4204056,0,0,0,0,0,0,0,140731406239728,8,25212691,4294967184,5,0,1,1536,509041,4204056,8,330892,330892,2
1105,1105,331492,4204071,9580697,36.0,140731406239840,140731406239648,34,25211190.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,509128,4204071,8,331492,331492,3
1106,1106,332169,4204049,12209900,39.0,140731406239840,140731406239648,25212727,25212727.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,509223,4204049,8,332169,332169,2
1107,1107,332180,4204090,334796,291.0,140731406239840,140731406239648,39,25211190.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,43629,4204090,3,332180,332180,3
1108,1108,332192,4204003,12221249,11349.0,140731406239840,140731406239648,39,25211190.0,4294967290.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1450717,4204003,10,332192,332192,3
1109,1109,332362,4204003,12808841,225720.0,140731406239840,140731406239648,38,25211190.0,4294967295.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1450742,4204003,10,332362,332362,3
1110,1110,332699,4204060,14225279,82.0,140731406239840,140731406239648,25212743,25212742.0,0.0,518,4204060,25212742,1,2,0,9,0,1,0,0,0,0,0,0,0,2176,972898,4204060,9,332697,332699,2
1111,1111,333187,4204098,414696,162.0,140731406239840,140731406239648,45,25211190.0,1.8446744073709552e+19,518,4204098,140731406239760,4,45,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2062790,4204098,4,333187,333187,3
1112,1112,333789,4204060,15883536,168.0,140731406239840,140731406239648,25212774,25212773.0,0.0,518,4204060,25212773,1,2,0,9,0,1,0,0,0,0,0,0,0,2176,973057,4204060,9,333787,333789,2
1113,1113,334049,4204006,16030694,71478.0,140731406239840,140731406239648,38,25211190.0,2.0,659,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915143,4204006,25,334049,334049,2
1114,1114,334774,4204110,16322825,0.0,140731406239840,140731406239648,41,25211190.0,1.8446744073709552e+19,518,4204110,0,0,0,0,0,0,0,140731406239700,4,16322825,4294967156,5,0,1,67108872,44002,4204110,3,334774,334774,4
1115,1115,335009,4204036,16322825,0.0,140731406239840,140731406239648,25211957,25211956.0,0.0,518,4204036,25211956,1,104,0,9,0,1,0,0,0,0,0,0,0,34,973234,4204036,9,335007,335009,2
1116,1116,335048,4204056,16322825,41.0,140731406239840,140731406239648,25212810,25212809.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212809,4294967184,5,0,1,1536,509639,4204056,8,335048,335048,2
1117,1117,335190,4204078,99,1.0,140731406239840,140731406239648,38,25211190.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,44058,4204078,3,335190,335190,3
1118,1118,335420,4204003,0,0.0,140731406239840,140731406239648,165,25211191.0,4294967290.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1451221,4204003,10,335420,335420,3
1119,1119,335572,4204071,0,3.0,140731406239840,140731406239648,104,25211191.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,509714,4204071,8,335572,335572,3
1120,1120,336333,4204049,282130,38.0,140731406239840,140731406239648,25212619,25212619.0,0.0,518,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,509823,4204049,8,336333,336333,2
1121,1121,336339,4204074,282130,2.0,140731406239840,140731406239648,38,25211191.0,1.8446744073709552e+19,659,4204074,25211153,1,99,0,9,10,1,0,0,0,0,0,0,0,53248,973429,4204074,9,336337,336339,2
1122,1122,336832,4204071,759680,7.0,140731406239840,140731406239648,37,25211191.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,509896,4204071,8,336832,336832,3
1123,1123,336988,4204078,100,1.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2063431,4204078,4,336984,336988,4
1124,1124,337354,4204046,1633574,39.0,140731406239840,140731406239648,25211589,25212648.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,973576,4204046,9,337354,337354,2
1125,1125,337623,4204092,49413,1980.0,140731406239840,140731406239648,36,25211191.0,1.8446744073709552e+19,534,4204092,0,0,0,0,0,0,0,140731406239764,4,47433,4294967220,5,0,1,3145736,44400,4204092,3,337623,337623,3
1126,1126,337702,4204003,2139656,156816.0,140731406239840,140731406239648,36,25211191.0,4294967295.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1451574,4204003,10,337702,337702,3
1127,1127,337786,4204071,2535748,53.0,140731406239840,140731406239648,35,25211191.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1451585,4204071,10,337773,337786,3
1128,1128,337810,4204032,2719393,183645.0,140731406239840,140731406239648,25211621,25211620.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211620,4294967200,5,0,1,24,510035,4204032,8,337810,337810,2
1129,1129,337916,4204046,3039341,37.0,140731406239840,140731406239648,25211624,25212664.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,973658,4204046,9,337916,337916,2
1130,1130,338231,4204006,3677639,222000.0,140731406239840,140731406239648,37,25211191.0,4294967295.0,642,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915279,4204006,25,338231,338231,2
1131,1131,338416,4204071,4840577,28.0,140731406239840,140731406239648,36,25211191.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,510124,4204071,8,338416,338416,3
1132,1132,339088,4204032,7373784,14800.0,140731406239840,140731406239648,25211714,25211713.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211713,4294967200,5,0,1,24,510218,4204032,8,339088,339088,2
1133,1133,339551,4204108,9768115,35640.0,140731406239840,140731406239648,36,25211191.0,1.8446744073709552e+19,514,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,44676,4204108,3,339551,339551,4
1134,1134,339774,4204110,10254389,199386.0,140731406239840,140731406239648,38,25211191.0,1.8446744073709552e+19,534,4204110,0,0,0,0,0,0,0,140731406239700,4,10055003,4294967156,5,0,1,67108872,44707,4204110,3,339774,339774,3
1135,1135,339871,4204092,307941,9300.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,298641,4294967220,5,0,1,3145736,44720,4204092,3,339871,339871,4
1136,1136,340710,4204046,14246772,71.0,140731406239840,140731406239648,25211817,25212743.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,974065,4204046,9,340710,340710,2
1137,1137,340871,4204006,14489280,128128.0,140731406239840,140731406239648,52,25211191.0,4294967295.0,642,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915364,4204006,25,340871,340871,2
1138,1138,341615,4204060,16160944,39.0,140731406239840,140731406239648,25212770,25212769.0,0.0,514,4204060,25212769,1,7,0,9,0,1,0,0,0,0,0,0,0,2176,974198,4204060,9,341613,341615,2
1139,1139,341836,4204056,16199587,168.0,140731406239840,140731406239648,25212776,25212775.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212775,4294967184,5,0,1,1536,510615,4204056,8,341836,341836,2
1140,1140,342113,4204074,16515702,7.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,663,4204074,25211154,1,100,0,9,10,1,0,0,0,0,0,0,0,53248,974271,4204074,9,342111,342113,2
1141,1141,342392,4204032,16564476,0.0,140731406239840,140731406239648,25211922,25211921.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211921,4294967200,5,0,1,24,510694,4204032,8,342392,342392,2
1142,1142,342549,4204108,16637520,34749.0,140731406239840,140731406239648,39,25211191.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,45101,4204108,3,342549,342549,4
1143,1143,342563,4204036,16672269,34749.0,140731406239840,140731406239648,25211927,25211926.0,0.0,518,4204036,25211926,1,37,0,9,0,1,0,0,0,0,0,0,0,34,974335,4204036,9,342561,342563,2
1144,1144,342908,4204110,16747112,0.0,140731406239840,140731406239648,164,25211191.0,1.8446744073709552e+19,514,4204110,0,0,0,0,0,0,0,140731406239700,4,16747112,4294967156,5,0,1,67108872,45152,4204110,3,342908,342908,4
1145,1145,343442,4204039,0,155.0,140731406239840,140731406239648,25211479,25211478.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,159,4294967216,5,0,1,96,2064530,4204039,4,343442,343442,3
1146,1146,343498,4204119,0,0.0,140731406239840,140731406239648,153,25211189.0,4294967292.0,582,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1452476,4204119,10,343498,343498,3
1147,1147,344046,4204071,85743,6.0,140731406239840,140731406239648,52,25211189.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,510933,4204071,8,344046,344046,3
1148,1148,344149,4204074,161613,10.0,140731406239840,140731406239648,39,25211189.0,1.8446744073709552e+19,659,4204074,25211150,1,96,0,9,10,1,0,0,0,0,0,0,0,53248,974567,4204074,9,344147,344149,2
1149,1149,344996,4204056,813066,36.0,140731406239840,140731406239648,25212639,25212638.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212638,4294967184,5,0,1,1536,511069,4204056,8,344996,344996,2
1150,1150,345468,4204152,1717946,3686.0,140731406239840,140731406239648,19,25211612.0,4294967292.0,514,4204152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1452781,4204152,10,345468,345468,3
1151,1151,345809,4204098,77345,4356.0,140731406239840,140731406239648,34,25211189.0,1.8446744073709552e+19,534,4204098,140731406239760,4,34,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2064936,4204098,4,345809,345809,3
1152,1152,345920,4204003,3071089,39204.0,140731406239840,140731406239648,36,25211189.0,6.0,518,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1452851,4204003,10,345920,345920,3
1153,1153,346238,4204110,3943825,269078.0,140731406239840,140731406239648,38,25211189.0,1.8446744073709552e+19,530,4204110,0,0,0,0,0,0,0,140731406239700,4,3674747,4294967156,5,0,1,67108872,45622,4204110,3,346238,346238,4
1154,1154,346671,4204006,5257090,119000.0,140731406239840,140731406239648,35,25211189.0,4294967293.0,646,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915552,4204006,25,346671,346671,2
1155,1155,347069,4204036,7347154,14000.0,140731406239840,140731406239648,25211715,25211714.0,0.0,514,4204036,25211714,1,37,0,9,0,1,0,0,0,0,0,0,0,34,974991,4204036,9,347067,347069,2
1156,1156,347317,4204074,8415265,100.0,140731406239840,140731406239648,35,25211189.0,1.8446744073709552e+19,663,4204074,25211154,1,100,0,9,10,1,0,0,0,0,0,0,0,53248,1453069,4204074,10,347317,347317,3
1157,1157,347505,4204006,9736633,71280.0,140731406239840,140731406239648,36,25211189.0,6.0,663,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915578,4204006,25,347505,347505,2
1158,1158,347744,4204078,100,53.0,140731406239840,140731406239648,35,25211189.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,45833,4204078,3,347744,347744,3
1159,1159,347976,4204056,11938303,37.0,140731406239840,140731406239648,25212724,25212723.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212723,4294967184,5,0,1,1536,511499,4204056,8,347976,347976,2
1160,1160,348702,4204090,388032,60.0,140731406239840,140731406239648,65,25211189.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,45969,4204090,3,348702,348702,4
1161,1161,349122,4204003,15453221,14976.0,140731406239840,140731406239648,52,25211189.0,7.0,514,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1453348,4204003,10,349122,349122,3
1162,1162,349337,4204108,15457181,0.0,140731406239840,140731406239648,104,25211189.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,46061,4204108,3,349337,349337,3
1163,1163,349634,4204078,0,3.0,140731406239840,140731406239648,104,25211189.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2065587,4204078,4,349630,349634,3
1164,1164,349666,4204071,16191411,1.0,140731406239840,140731406239648,153,25211189.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,511743,4204071,8,349666,349666,3
1165,1165,349980,4204032,16393185,73260.0,140731406239840,140731406239648,25211893,25211892.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211892,4294967200,5,0,1,24,511786,4204032,8,349980,349980,2
1166,1166,350354,4204090,449924,0.0,140731406239840,140731406239648,167,25211189.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2065709,4204090,4,350353,350354,3
1167,1167,351219,4204081,0,0.0,140731406239840,140731406239648,104,25211189.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,0,4294967212,5,0,1,196608,2065858,4204081,4,351219,351219,4
1168,1168,351300,4204273,25215606,36.0,140731406239840,140731406239648,429402,350000.0,25.0,518,4204273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1453692,4204273,10,351300,351300,2
1169,1169,351464,4204071,0,1.0,140731406239840,140731406239648,104,25211188.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1453716,4204071,10,351451,351464,3
1170,1170,351947,4204025,83415,868.0,140731406239840,140731406239648,25211513,25211513.0,0.0,642,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,512067,4204025,8,351947,351947,2
1171,1171,352078,4204003,142803,29184.0,140731406239840,140731406239648,38,25211188.0,4294967295.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1453812,4204003,10,352078,352078,3
1172,1172,352692,4204078,96,19.0,140731406239840,140731406239648,38,25211188.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,46533,4204078,3,352692,352692,3
1173,1173,352970,4204032,813400,3564.0,140731406239840,140731406239648,25211581,25211580.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211580,4294967200,5,0,1,24,512215,4204032,8,352970,352970,2
1174,1174,353280,4204046,1543049,37.0,140731406239840,140731406239648,25211590,25212647.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,975897,4204046,9,353280,353280,2
1175,1175,354065,4204049,3110670,35.0,140731406239840,140731406239648,25212669,25212669.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,512373,4204049,8,354065,354065,2
1176,1176,354696,4204056,5407572,38.0,140731406239840,140731406239648,25212688,25212687.0,0.0,530,4204056,0,0,0,0,0,0,0,140731406239728,8,25212687,4294967184,5,0,1,1536,512465,4204056,8,354696,354696,2
1177,1177,354845,4204098,189644,7227.0,140731406239840,140731406239648,36,25211188.0,1.8446744073709552e+19,518,4204098,140731406239760,4,36,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2066474,4204098,4,354845,354845,4
1178,1178,355127,4204074,7341582,20.0,140731406239840,140731406239648,37,25211188.0,1.8446744073709552e+19,663,4204074,25211151,1,97,0,9,10,1,0,0,0,0,0,0,0,53248,1454286,4204074,10,355127,355127,3
1179,1179,355639,4204006,9759899,32076.0,140731406239840,140731406239648,36,25211188.0,4294967291.0,642,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915842,4204006,25,355639,355639,2
1180,1180,355699,4204108,9829211,117810.0,140731406239840,140731406239648,35,25211188.0,1.8446744073709552e+19,514,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2066619,4204108,4,355698,355699,3
1181,1181,356059,4204060,12043701,36.0,140731406239840,140731406239648,25212727,25212726.0,0.0,514,4204060,25212726,1,4,0,9,0,1,0,0,0,0,0,0,0,2176,976303,4204060,9,356057,356059,2
1182,1182,356104,4204032,12057957,14256.0,140731406239840,140731406239648,25211784,25211783.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211783,4294967200,5,0,1,24,512666,4204032,8,356104,356104,2
1183,1183,356244,4204046,12258366,38.0,140731406239840,140731406239648,25211788,25212731.0,0.0,514,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,976329,4204046,9,356244,356244,2
1184,1184,356374,4204022,13175611,280896.0,140731406239840,140731406239648,38,25211791.0,0.0,663,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,976347,4204022,9,356374,356374,2
1185,1185,356525,4204081,96,1536.0,140731406239840,140731406239648,38,25211188.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,2688,4294967212,5,0,1,196608,2066760,4204081,4,356525,356525,3
1186,1186,356803,4204036,14191871,105120.0,140731406239840,140731406239648,25211823,25211822.0,0.0,518,4204036,25211822,1,38,0,9,0,1,0,0,0,0,0,0,0,34,976410,4204036,9,356801,356803,2
1187,1187,356865,4204006,14544614,192231.0,140731406239840,140731406239648,39,25211188.0,0.0,663,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915881,4204006,25,356865,356865,2
1188,1188,357234,4204056,15315633,153.0,140731406239840,140731406239648,25212760,25212759.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212759,4294967184,5,0,1,1536,512830,4204056,8,357234,357234,2
1189,1189,357398,4204032,15608981,124032.0,140731406239840,140731406239648,25211859,25211858.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211858,4294967200,5,0,1,24,512853,4204032,8,357398,357398,2
1190,1190,357614,4204078,0,3.0,140731406239840,140731406239648,153,25211188.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2066945,4204078,4,357610,357614,3
1191,1191,357619,4204092,437171,0.0,140731406239840,140731406239648,153,25211188.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,437171,4294967220,5,0,1,3145736,47235,4204092,3,357619,357619,3
1192,1192,357807,4204092,437171,0.0,140731406239840,140731406239648,115,25211188.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,437171,4294967220,5,0,1,3145736,47260,4204092,3,357807,357807,3
1193,1193,357835,4204074,16078939,11.0,140731406239840,140731406239648,43,25211188.0,1.8446744073709552e+19,659,4204074,25211145,1,81,0,9,10,1,0,0,0,0,0,0,0,53248,976562,4204074,9,357833,357835,2
1194,1194,358091,4204006,16504740,24381.0,140731406239840,140731406239648,43,25211188.0,5.0,659,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1915920,4204006,25,358091,358091,2
1195,1195,358430,4204071,16555572,9.0,140731406239840,140731406239648,39,25211188.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1454797,4204071,10,358417,358430,4
1196,1196,358431,4204074,16555572,9.0,140731406239840,140731406239648,39,25211188.0,1.8446744073709552e+19,659,4204074,25211149,1,93,0,9,10,1,0,0,0,0,0,0,0,53248,976649,4204074,9,358429,358431,2
1197,1197,358456,4204039,16588215,37.0,140731406239840,140731406239648,25211927,25211926.0,0.0,518,4204039,0,0,0,0,0,0,0,140731406239760,4,39,4294967216,5,0,1,96,2067088,4204039,4,358456,358456,4
1198,1198,359370,4204108,0,0.0,140731406239840,140731406239648,98,25211189.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2067239,4204108,4,359369,359370,3
